date;state;confirmed;deaths
2020-04-16;Amazonas;0;0
2020-04-16;Amazonas;10;0
2020-04-16;Amazonas;3;0
2020-04-16;Amazonas;2;1
2020-04-16;Amazonas;12;0
2020-04-16;Amazonas;1719;124
2020-04-16;Amapá;2;0
2020-04-16;Amapá;303;8
2020-04-16;Amapá;2;0
2020-04-16;Amapá;4;0
2020-04-16;Amapá;1;0
2020-04-16;Amapá;48;2
2020-04-16;Amapá;2;0
2020-04-16;Amapá;362;10
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;1
2020-04-16;Bahia;1;0
2020-04-16;Bahia;5;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;1
2020-04-16;Bahia;1;0
2020-04-16;Bahia;2;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;3;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;2;1
2020-04-16;Bahia;0;0
2020-04-16;Bahia;8;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;15;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;3;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;3;0
2020-04-16;Bahia;2;0
2020-04-16;Bahia;2;0
2020-04-16;Bahia;2;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;4;0
2020-04-16;Bahia;56;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;1
2020-04-16;Bahia;3;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;55;2
2020-04-16;Bahia;0;0
2020-04-16;Bahia;13;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;32;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;3;1
2020-04-16;Bahia;6;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;1
2020-04-16;Bahia;4;0
2020-04-16;Bahia;5;1
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;4;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;2;0
2020-04-16;Bahia;3;0
2020-04-16;Bahia;5;0
2020-04-16;Bahia;29;3
2020-04-16;Bahia;2;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;0;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;12;0
2020-04-16;Bahia;4;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;572;18
2020-04-16;Bahia;6;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;2;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;2;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;4;0
2020-04-16;Bahia;5;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;6;0
2020-04-16;Bahia;4;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;12;2
2020-04-16;Bahia;1;1
2020-04-16;Bahia;1;0
2020-04-16;Bahia;1;0
2020-04-16;Bahia;18;1
2020-04-16;Bahia;967;34
2020-04-16;Ceará;2;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;36;0
2020-04-16;Ceará;2;1
2020-04-16;Ceará;1;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;2;0
2020-04-16;Ceará;5;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;5;0
2020-04-16;Ceará;1;1
2020-04-16;Ceará;2;0
2020-04-16;Ceará;1;1
2020-04-16;Ceará;3;1
2020-04-16;Ceará;1;0
2020-04-16;Ceará;56;4
2020-04-16;Ceará;2;0
2020-04-16;Ceará;4;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;15;2
2020-04-16;Ceará;1;1
2020-04-16;Ceará;1;0
2020-04-16;Ceará;2041;95
2020-04-16;Ceará;1;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;10;1
2020-04-16;Ceará;1;0
2020-04-16;Ceará;3;0
2020-04-16;Ceará;7;4
2020-04-16;Ceará;25;10
2020-04-16;Ceará;2;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;2;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;5;1
2020-04-16;Ceará;1;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;5;2
2020-04-16;Ceará;3;0
2020-04-16;Ceará;0;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;4;2
2020-04-16;Ceará;51;4
2020-04-16;Ceará;10;2
2020-04-16;Ceará;1;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;5;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;2;0
2020-04-16;Ceará;2;0
2020-04-16;Ceará;7;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;2;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;11;0
2020-04-16;Ceará;2;1
2020-04-16;Ceará;2;0
2020-04-16;Ceará;2;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;3;0
2020-04-16;Ceará;1;1
2020-04-16;Ceará;1;0
2020-04-16;Ceará;3;1
2020-04-16;Ceará;1;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;3;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;21;0
2020-04-16;Ceará;4;0
2020-04-16;Ceará;4;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;0;0
2020-04-16;Ceará;1;0
2020-04-16;Ceará;2412;135
2020-04-16;Distrito Federal;674;20
2020-04-16;Distrito Federal;53;0
2020-04-16;Distrito Federal;727;20
2020-04-16;Espírito Santo;2;0
2020-04-16;Espírito Santo;8;0
2020-04-16;Espírito Santo;0;0
2020-04-16;Espírito Santo;2;0
2020-04-16;Espírito Santo;8;0
2020-04-16;Espírito Santo;1;0
2020-04-16;Espírito Santo;1;0
2020-04-16;Espírito Santo;1;0
2020-04-16;Espírito Santo;7;0
2020-04-16;Espírito Santo;98;1
2020-04-16;Espírito Santo;2;0
2020-04-16;Espírito Santo;10;0
2020-04-16;Espírito Santo;4;0
2020-04-16;Espírito Santo;6;0
2020-04-16;Espírito Santo;2;0
2020-04-16;Espírito Santo;21;1
2020-04-16;Espírito Santo;2;0
2020-04-16;Espírito Santo;1;0
2020-04-16;Espírito Santo;1;0
2020-04-16;Espírito Santo;17;1
2020-04-16;Espírito Santo;3;0
2020-04-16;Espírito Santo;1;0
2020-04-16;Espírito Santo;1;0
2020-04-16;Espírito Santo;2;0
2020-04-16;Espírito Santo;1;0
2020-04-16;Espírito Santo;2;0
2020-04-16;Espírito Santo;4;0
2020-04-16;Espírito Santo;2;0
2020-04-16;Espírito Santo;1;0
2020-04-16;Espírito Santo;7;1
2020-04-16;Espírito Santo;1;0
2020-04-16;Espírito Santo;241;9
2020-04-16;Espírito Santo;2;0
2020-04-16;Espírito Santo;2;0
2020-04-16;Espírito Santo;9;1
2020-04-16;Espírito Santo;0;0
2020-04-16;Espírito Santo;254;6
2020-04-16;Espírito Santo;208;8
2020-04-16;Espírito Santo;935;28
2020-04-16;Goiás;2;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;24;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;7;1
2020-04-16;Goiás;1;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;2;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;3;0
2020-04-16;Goiás;1;1
2020-04-16;Goiás;17;0
2020-04-16;Goiás;182;8
2020-04-16;Goiás;1;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;0;0
2020-04-16;Goiás;0;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;8;0
2020-04-16;Goiás;4;0
2020-04-16;Goiás;8;2
2020-04-16;Goiás;1;0
2020-04-16;Goiás;0;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;1;1
2020-04-16;Goiás;0;0
2020-04-16;Goiás;3;1
2020-04-16;Goiás;4;0
2020-04-16;Goiás;3;0
2020-04-16;Goiás;13;1
2020-04-16;Goiás;1;0
2020-04-16;Goiás;2;0
2020-04-16;Goiás;2;0
2020-04-16;Goiás;1;0
2020-04-16;Goiás;5;0
2020-04-16;Goiás;0;0
2020-04-16;Goiás;6;1
2020-04-16;Goiás;1;0
2020-04-16;Goiás;318;16
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;4;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;2;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;0;0
2020-04-16;Maranhão;17;1
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;26;2
2020-04-16;Maranhão;3;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;3;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;55;2
2020-04-16;Maranhão;664;35
2020-04-16;Maranhão;3;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;2;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;1;0
2020-04-16;Maranhão;797;40
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;7;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;5;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;1;1
2020-04-16;Minas Gerais;390;7
2020-04-16;Minas Gerais;9;0
2020-04-16;Minas Gerais;3;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;1
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;7;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;3;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;22;0
2020-04-16;Minas Gerais;3;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;35;1
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;0;0
2020-04-16;Minas Gerais;10;0
2020-04-16;Minas Gerais;3;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;3;0
2020-04-16;Minas Gerais;6;2
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;4;0
2020-04-16;Minas Gerais;11;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;6;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;2;1
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;3;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;82;2
2020-04-16;Minas Gerais;14;0
2020-04-16;Minas Gerais;4;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;6;1
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;0;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;4;0
2020-04-16;Minas Gerais;3;1
2020-04-16;Minas Gerais;4;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;46;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;1
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;4;0
2020-04-16;Minas Gerais;4;2
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;6;1
2020-04-16;Minas Gerais;8;1
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;2;1
2020-04-16;Minas Gerais;4;0
2020-04-16;Minas Gerais;17;2
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;8;0
2020-04-16;Minas Gerais;4;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;3;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;3;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;1;1
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;4;0
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;3;0
2020-04-16;Minas Gerais;7;0
2020-04-16;Minas Gerais;3;0
2020-04-16;Minas Gerais;4;0
2020-04-16;Minas Gerais;21;2
2020-04-16;Minas Gerais;64;4
2020-04-16;Minas Gerais;1;0
2020-04-16;Minas Gerais;10;1
2020-04-16;Minas Gerais;2;0
2020-04-16;Minas Gerais;958;33
2020-04-16;Mato Grosso do Sul;1;0
2020-04-16;Mato Grosso do Sul;6;2
2020-04-16;Mato Grosso do Sul;68;2
2020-04-16;Mato Grosso do Sul;7;0
2020-04-16;Mato Grosso do Sul;1;0
2020-04-16;Mato Grosso do Sul;1;0
2020-04-16;Mato Grosso do Sul;10;0
2020-04-16;Mato Grosso do Sul;1;0
2020-04-16;Mato Grosso do Sul;1;0
2020-04-16;Mato Grosso do Sul;10;0
2020-04-16;Mato Grosso do Sul;2;0
2020-04-16;Mato Grosso do Sul;1;0
2020-04-16;Mato Grosso do Sul;1;0
2020-04-16;Mato Grosso do Sul;1;0
2020-04-16;Mato Grosso do Sul;9;0
2020-04-16;Mato Grosso do Sul;11;1
2020-04-16;Mato Grosso do Sul;131;5
2020-04-16;Mato Grosso;1;0
2020-04-16;Mato Grosso;2;1
2020-04-16;Mato Grosso;2;1
2020-04-16;Mato Grosso;1;0
2020-04-16;Mato Grosso;1;0
2020-04-16;Mato Grosso;0;0
2020-04-16;Mato Grosso;1;0
2020-04-16;Mato Grosso;83;1
2020-04-16;Mato Grosso;4;0
2020-04-16;Mato Grosso;1;0
2020-04-16;Mato Grosso;1;1
2020-04-16;Mato Grosso;1;0
2020-04-16;Mato Grosso;1;0
2020-04-16;Mato Grosso;1;0
2020-04-16;Mato Grosso;4;0
2020-04-16;Mato Grosso;23;1
2020-04-16;Mato Grosso;4;0
2020-04-16;Mato Grosso;12;0
2020-04-16;Mato Grosso;5;0
2020-04-16;Mato Grosso;1;0
2020-04-16;Mato Grosso;7;0
2020-04-16;Mato Grosso;156;5
2020-04-16;Pará;3;0
2020-04-16;Pará;1;0
2020-04-16;Pará;3;0
2020-04-16;Pará;50;0
2020-04-16;Pará;3;0
2020-04-16;Pará;389;20
2020-04-16;Pará;6;0
2020-04-16;Pará;3;0
2020-04-16;Pará;1;0
2020-04-16;Pará;1;0
2020-04-16;Pará;1;1
2020-04-16;Pará;1;1
2020-04-16;Pará;1;0
2020-04-16;Pará;1;0
2020-04-16;Pará;8;0
2020-04-16;Pará;1;0
2020-04-16;Pará;1;0
2020-04-16;Pará;1;0
2020-04-16;Pará;5;0
2020-04-16;Pará;3;0
2020-04-16;Pará;5;0
2020-04-16;Pará;1;0
2020-04-16;Pará;10;1
2020-04-16;Pará;1;0
2020-04-16;Pará;1;0
2020-04-16;Pará;1;0
2020-04-16;Pará;2;0
2020-04-16;Pará;1;0
2020-04-16;Pará;1;0
2020-04-16;Pará;15;0
2020-04-16;Pará;1;0
2020-04-16;Pará;1;0
2020-04-16;Pará;2;1
2020-04-16;Pará;1;0
2020-04-16;Pará;2;0
2020-04-16;Pará;20;1
2020-04-16;Pará;2;0
2020-04-16;Pará;1;0
2020-04-16;Pará;2;1
2020-04-16;Pará;1;0
2020-04-16;Pará;2;0
2020-04-16;Pará;1;0
2020-04-16;Pará;557;26
2020-04-16;Paraíba;6;1
2020-04-16;Paraíba;7;2
2020-04-16;Paraíba;8;1
2020-04-16;Paraíba;1;0
2020-04-16;Paraíba;142;16
2020-04-16;Paraíba;3;1
2020-04-16;Paraíba;5;2
2020-04-16;Paraíba;1;0
2020-04-16;Paraíba;17;1
2020-04-16;Paraíba;1;0
2020-04-16;Paraíba;1;1
2020-04-16;Paraíba;1;0
2020-04-16;Paraíba;1;0
2020-04-16;Paraíba;1;1
2020-04-16;Paraíba;195;26
2020-04-16;Pernambuco;17;0
2020-04-16;Pernambuco;5;1
2020-04-16;Pernambuco;1;1
2020-04-16;Pernambuco;2;0
2020-04-16;Pernambuco;7;2
2020-04-16;Pernambuco;2;0
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;2;1
2020-04-16;Pernambuco;3;1
2020-04-16;Pernambuco;19;9
2020-04-16;Pernambuco;8;0
2020-04-16;Pernambuco;63;6
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;1;1
2020-04-16;Pernambuco;2;0
2020-04-16;Pernambuco;10;1
2020-04-16;Pernambuco;2;1
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;3;0
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;2;0
2020-04-16;Pernambuco;24;0
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;1;1
2020-04-16;Pernambuco;3;1
2020-04-16;Pernambuco;2;0
2020-04-16;Pernambuco;5;3
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;13;2
2020-04-16;Pernambuco;4;0
2020-04-16;Pernambuco;9;1
2020-04-16;Pernambuco;7;1
2020-04-16;Pernambuco;2;0
2020-04-16;Pernambuco;2;0
2020-04-16;Pernambuco;121;11
2020-04-16;Pernambuco;4;0
2020-04-16;Pernambuco;2;1
2020-04-16;Pernambuco;1;1
2020-04-16;Pernambuco;6;3
2020-04-16;Pernambuco;1;1
2020-04-16;Pernambuco;2;0
2020-04-16;Pernambuco;6;2
2020-04-16;Pernambuco;147;12
2020-04-16;Pernambuco;4;2
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;7;2
2020-04-16;Pernambuco;98;4
2020-04-16;Pernambuco;6;0
2020-04-16;Pernambuco;2;1
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;958;70
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;6;0
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;1;1
2020-04-16;Pernambuco;52;12
2020-04-16;Pernambuco;4;0
2020-04-16;Pernambuco;1;1
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;3;1
2020-04-16;Pernambuco;1;0
2020-04-16;Pernambuco;2;0
2020-04-16;Pernambuco;2;0
2020-04-16;Pernambuco;11;2
2020-04-16;Pernambuco;1683;160
2020-04-16;Piauí;1;0
2020-04-16;Piauí;1;0
2020-04-16;Piauí;1;0
2020-04-16;Piauí;1;0
2020-04-16;Piauí;1;0
2020-04-16;Piauí;1;0
2020-04-16;Piauí;1;1
2020-04-16;Piauí;1;0
2020-04-16;Piauí;1;0
2020-04-16;Piauí;4;1
2020-04-16;Piauí;3;1
2020-04-16;Piauí;0;0
2020-04-16;Piauí;86;5
2020-04-16;Piauí;102;8
2020-04-16;Paraná;6;0
2020-04-16;Paraná;8;0
2020-04-16;Paraná;12;1
2020-04-16;Paraná;8;0
2020-04-16;Paraná;5;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;8;0
2020-04-16;Paraná;5;0
2020-04-16;Paraná;3;0
2020-04-16;Paraná;4;0
2020-04-16;Paraná;1;1
2020-04-16;Paraná;3;0
2020-04-16;Paraná;13;2
2020-04-16;Paraná;1;0
2020-04-16;Paraná;21;4
2020-04-16;Paraná;59;2
2020-04-16;Paraná;2;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;14;1
2020-04-16;Paraná;8;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;320;8
2020-04-16;Paraná;1;0
2020-04-16;Paraná;5;0
2020-04-16;Paraná;36;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;3;0
2020-04-16;Paraná;3;1
2020-04-16;Paraná;1;0
2020-04-16;Paraná;5;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;11;0
2020-04-16;Paraná;13;2
2020-04-16;Paraná;1;1
2020-04-16;Paraná;3;1
2020-04-16;Paraná;2;0
2020-04-16;Paraná;1;1
2020-04-16;Paraná;2;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;74;4
2020-04-16;Paraná;2;0
2020-04-16;Paraná;1;1
2020-04-16;Paraná;2;0
2020-04-16;Paraná;32;5
2020-04-16;Paraná;2;0
2020-04-16;Paraná;2;0
2020-04-16;Paraná;2;0
2020-04-16;Paraná;4;0
2020-04-16;Paraná;0;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;2;0
2020-04-16;Paraná;10;2
2020-04-16;Paraná;10;1
2020-04-16;Paraná;7;1
2020-04-16;Paraná;2;0
2020-04-16;Paraná;13;1
2020-04-16;Paraná;1;0
2020-04-16;Paraná;3;0
2020-04-16;Paraná;6;0
2020-04-16;Paraná;2;1
2020-04-16;Paraná;2;1
2020-04-16;Paraná;1;0
2020-04-16;Paraná;2;0
2020-04-16;Paraná;3;0
2020-04-16;Paraná;2;0
2020-04-16;Paraná;2;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;7;1
2020-04-16;Paraná;3;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;0;0
2020-04-16;Paraná;2;0
2020-04-16;Paraná;5;0
2020-04-16;Paraná;17;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;2;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;6;0
2020-04-16;Paraná;2;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;2;0
2020-04-16;Paraná;3;0
2020-04-16;Paraná;2;0
2020-04-16;Paraná;1;0
2020-04-16;Paraná;845;43
2020-04-16;Rio de Janeiro;8;0
2020-04-16;Rio de Janeiro;10;1
2020-04-16;Rio de Janeiro;1;0
2020-04-16;Rio de Janeiro;1;0
2020-04-16;Rio de Janeiro;3;1
2020-04-16;Rio de Janeiro;11;2
2020-04-16;Rio de Janeiro;13;1
2020-04-16;Rio de Janeiro;54;3
2020-04-16;Rio de Janeiro;2;0
2020-04-16;Rio de Janeiro;5;2
2020-04-16;Rio de Janeiro;8;0
2020-04-16;Rio de Janeiro;3;1
2020-04-16;Rio de Janeiro;6;0
2020-04-16;Rio de Janeiro;1;0
2020-04-16;Rio de Janeiro;1;0
2020-04-16;Rio de Janeiro;6;0
2020-04-16;Rio de Janeiro;125;21
2020-04-16;Rio de Janeiro;3;0
2020-04-16;Rio de Janeiro;5;2
2020-04-16;Rio de Janeiro;1;0
2020-04-16;Rio de Janeiro;31;4
2020-04-16;Rio de Janeiro;6;2
2020-04-16;Rio de Janeiro;3;0
2020-04-16;Rio de Janeiro;1;0
2020-04-16;Rio de Janeiro;4;1
2020-04-16;Rio de Janeiro;20;2
2020-04-16;Rio de Janeiro;28;3
2020-04-16;Rio de Janeiro;5;2
2020-04-16;Rio de Janeiro;35;4
2020-04-16;Rio de Janeiro;1;0
2020-04-16;Rio de Janeiro;51;1
2020-04-16;Rio de Janeiro;3;1
2020-04-16;Rio de Janeiro;24;0
2020-04-16;Rio de Janeiro;167;11
2020-04-16;Rio de Janeiro;23;1
2020-04-16;Rio de Janeiro;150;12
2020-04-16;Rio de Janeiro;8;0
2020-04-16;Rio de Janeiro;3;0
2020-04-16;Rio de Janeiro;3;0
2020-04-16;Rio de Janeiro;2;0
2020-04-16;Rio de Janeiro;66;1
2020-04-16;Rio de Janeiro;2;0
2020-04-16;Rio de Janeiro;1;0
2020-04-16;Rio de Janeiro;2;0
2020-04-16;Rio de Janeiro;2;0
2020-04-16;Rio de Janeiro;15;1
2020-04-16;Rio de Janeiro;3;0
2020-04-16;Rio de Janeiro;7;1
2020-04-16;Rio de Janeiro;5;2
2020-04-16;Rio de Janeiro;1;0
2020-04-16;Rio de Janeiro;11;3
2020-04-16;Rio de Janeiro;2659;195
2020-04-16;Rio de Janeiro;3;0
2020-04-16;Rio de Janeiro;2;0
2020-04-16;Rio de Janeiro;95;5
2020-04-16;Rio de Janeiro;1;0
2020-04-16;Rio de Janeiro;68;5
2020-04-16;Rio de Janeiro;8;1
2020-04-16;Rio de Janeiro;3;1
2020-04-16;Rio de Janeiro;2;0
2020-04-16;Rio de Janeiro;4;0
2020-04-16;Rio de Janeiro;1;0
2020-04-16;Rio de Janeiro;1;0
2020-04-16;Rio de Janeiro;5;2
2020-04-16;Rio de Janeiro;14;0
2020-04-16;Rio de Janeiro;0;0
2020-04-16;Rio de Janeiro;5;0
2020-04-16;Rio de Janeiro;2;0
2020-04-16;Rio de Janeiro;121;6
2020-04-16;Rio de Janeiro;3944;301
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;16;1
2020-04-16;Rio Grande do Norte;5;1
2020-04-16;Rio Grande do Norte;3;0
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;0;0
2020-04-16;Rio Grande do Norte;5;1
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;5;0
2020-04-16;Rio Grande do Norte;1;1
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;5;0
2020-04-16;Rio Grande do Norte;6;0
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;1;1
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;6;0
2020-04-16;Rio Grande do Norte;2;0
2020-04-16;Rio Grande do Norte;89;8
2020-04-16;Rio Grande do Norte;204;5
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;57;0
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;2;0
2020-04-16;Rio Grande do Norte;4;0
2020-04-16;Rio Grande do Norte;28;2
2020-04-16;Rio Grande do Norte;2;0
2020-04-16;Rio Grande do Norte;1;0
2020-04-16;Rio Grande do Norte;1;0
